,label,body_text,body_text_clean,body_text_tokenized,body_text_nostop,body_text_stemmed,body_text_lemmatized
2984,ham,"I'm there and I can see you, but you can't see me ? Maybe you should reboot ym ? I seen the buzz",Im there and I can see you but you cant see me  Maybe you should reboot ym  I seen the buzz,"['im', 'there', 'and', 'i', 'can', 'see', 'you', 'but', 'you', 'cant', 'see', 'me', 'maybe', 'you', 'should', 'reboot', 'ym', 'i', 'seen', 'the', 'buzz']","['im', 'see', 'cant', 'see', 'maybe', 'reboot', 'ym', 'seen', 'buzz']","['im', 'see', 'cant', 'see', 'mayb', 'reboot', 'ym', 'seen', 'buzz']","['im', 'see', 'cant', 'see', 'maybe', 'reboot', 'ym', 'seen', 'buzz']"
2985,ham,Do you still have the grinder?,Do you still have the grinder,"['do', 'you', 'still', 'have', 'the', 'grinder']","['still', 'grinder']","['still', 'grinder']","['still', 'grinder']"
2986,spam,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,No 1 POLYPHONIC tone 4 ur mob every week Just txt PT2 to 87575 1st Tone FREE  so get txtin now and tell ur friends 150ptone 16 reply HL 4info,"['no', '1', 'polyphonic', 'tone', '4', 'ur', 'mob', 'every', 'week', 'just', 'txt', 'pt2', 'to', '87575', '1st', 'tone', 'free', 'so', 'get', 'txtin', 'now', 'and', 'tell', 'ur', 'friends', '150ptone', '16', 'reply', 'hl', '4info']","['1', 'polyphonic', 'tone', '4', 'ur', 'mob', 'every', 'week', 'txt', 'pt2', '87575', '1st', 'tone', 'free', 'get', 'txtin', 'tell', 'ur', 'friends', '150ptone', '16', 'reply', 'hl', '4info']","['1', 'polyphon', 'tone', '4', 'ur', 'mob', 'everi', 'week', 'txt', 'pt2', '87575', '1st', 'tone', 'free', 'get', 'txtin', 'tell', 'ur', 'friend', '150ptone', '16', 'repli', 'hl', '4info']","['1', 'polyphonic', 'tone', '4', 'ur', 'mob', 'every', 'week', 'txt', 'pt2', '87575', '1st', 'tone', 'free', 'get', 'txtin', 'tell', 'ur', 'friend', '150ptone', '16', 'reply', 'hl', '4info']"
2987,ham,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",Love isnt a decision its a feeling If we could decide who to love then life would be much simpler but then less magical,"['love', 'isnt', 'a', 'decision', 'its', 'a', 'feeling', 'if', 'we', 'could', 'decide', 'who', 'to', 'love', 'then', 'life', 'would', 'be', 'much', 'simpler', 'but', 'then', 'less', 'magical']","['love', 'isnt', 'decision', 'feeling', 'could', 'decide', 'love', 'life', 'would', 'much', 'simpler', 'less', 'magical']","['love', 'isnt', 'decis', 'feel', 'could', 'decid', 'love', 'life', 'would', 'much', 'simpler', 'less', 'magic']","['love', 'isnt', 'decision', 'feeling', 'could', 'decide', 'love', 'life', 'would', 'much', 'simpler', 'le', 'magical']"
2988,spam,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd PO Box 1327 Croydon CR9 5WB 0870 is a national rate call,"['hot', 'live', 'fantasies', 'call', 'now', '08707509020', 'just', '20p', 'per', 'min', 'ntt', 'ltd', 'po', 'box', '1327', 'croydon', 'cr9', '5wb', '0870', 'is', 'a', 'national', 'rate', 'call']","['hot', 'live', 'fantasies', 'call', '08707509020', '20p', 'per', 'min', 'ntt', 'ltd', 'po', 'box', '1327', 'croydon', 'cr9', '5wb', '0870', 'national', 'rate', 'call']","['hot', 'live', 'fantasi', 'call', '08707509020', '20p', 'per', 'min', 'ntt', 'ltd', 'po', 'box', '1327', 'croydon', 'cr9', '5wb', '0870', 'nation', 'rate', 'call']","['hot', 'live', 'fantasy', 'call', '08707509020', '20p', 'per', 'min', 'ntt', 'ltd', 'po', 'box', '1327', 'croydon', 'cr9', '5wb', '0870', 'national', 'rate', 'call']"
2989,ham,K.i did't see you.:)k:)where are you now?,Ki didt see youkwhere are you now,"['ki', 'didt', 'see', 'youkwhere', 'are', 'you', 'now']","['ki', 'didt', 'see', 'youkwhere']","['ki', 'didt', 'see', 'youkwher']","['ki', 'didt', 'see', 'youkwhere']"
2990,ham,So i'm doing a list of buyers.,So im doing a list of buyers,"['so', 'im', 'doing', 'a', 'list', 'of', 'buyers']","['im', 'list', 'buyers']","['im', 'list', 'buyer']","['im', 'list', 'buyer']"
2991,ham,"No idea, I guess we'll work that out an hour after we're supposed to leave since as usual nobody has any interest in figuring shit out before the last second",No idea I guess well work that out an hour after were supposed to leave since as usual nobody has any interest in figuring shit out before the last second,"['no', 'idea', 'i', 'guess', 'well', 'work', 'that', 'out', 'an', 'hour', 'after', 'were', 'supposed', 'to', 'leave', 'since', 'as', 'usual', 'nobody', 'has', 'any', 'interest', 'in', 'figuring', 'shit', 'out', 'before', 'the', 'last', 'second']","['idea', 'guess', 'well', 'work', 'hour', 'supposed', 'leave', 'since', 'usual', 'nobody', 'interest', 'figuring', 'shit', 'last', 'second']","['idea', 'guess', 'well', 'work', 'hour', 'suppos', 'leav', 'sinc', 'usual', 'nobodi', 'interest', 'figur', 'shit', 'last', 'second']","['idea', 'guess', 'well', 'work', 'hour', 'supposed', 'leave', 'since', 'usual', 'nobody', 'interest', 'figuring', 'shit', 'last', 'second']"
2992,ham,Mm not entirely sure i understood that text but hey. Ho. Which weekend?,Mm not entirely sure i understood that text but hey Ho Which weekend,"['mm', 'not', 'entirely', 'sure', 'i', 'understood', 'that', 'text', 'but', 'hey', 'ho', 'which', 'weekend']","['mm', 'entirely', 'sure', 'understood', 'text', 'hey', 'ho', 'weekend']","['mm', 'entir', 'sure', 'understood', 'text', 'hey', 'ho', 'weekend']","['mm', 'entirely', 'sure', 'understood', 'text', 'hey', 'ho', 'weekend']"
2993,ham,They released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.,They released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear,"['they', 'released', 'vday', 'shirts', 'and', 'when', 'u', 'put', 'it', 'on', 'it', 'makes', 'your', 'bottom', 'half', 'naked', 'instead', 'of', 'those', 'white', 'underwear']","['released', 'vday', 'shirts', 'u', 'put', 'makes', 'bottom', 'half', 'naked', 'instead', 'white', 'underwear']","['releas', 'vday', 'shirt', 'u', 'put', 'make', 'bottom', 'half', 'nake', 'instead', 'white', 'underwear']","['released', 'vday', 'shirt', 'u', 'put', 'make', 'bottom', 'half', 'naked', 'instead', 'white', 'underwear']"
2994,ham,Don know..he is watching film in computer..,Don knowhe is watching film in computer,"['don', 'knowhe', 'is', 'watching', 'film', 'in', 'computer']","['knowhe', 'watching', 'film', 'computer']","['knowh', 'watch', 'film', 'comput']","['knowhe', 'watching', 'film', 'computer']"
2995,ham,No b4 Thursday,No b4 Thursday,"['no', 'b4', 'thursday']","['b4', 'thursday']","['b4', 'thursday']","['b4', 'thursday']"
2996,ham,"Oh, then your phone phoned me but it disconnected",Oh then your phone phoned me but it disconnected,"['oh', 'then', 'your', 'phone', 'phoned', 'me', 'but', 'it', 'disconnected']","['oh', 'phone', 'phoned', 'disconnected']","['oh', 'phone', 'phone', 'disconnect']","['oh', 'phone', 'phoned', 'disconnected']"
2997,ham,Id onluy matters when getting on from offcampus,Id onluy matters when getting on from offcampus,"['id', 'onluy', 'matters', 'when', 'getting', 'on', 'from', 'offcampus']","['id', 'onluy', 'matters', 'getting', 'offcampus']","['id', 'onluy', 'matter', 'get', 'offcampu']","['id', 'onluy', 'matter', 'getting', 'offcampus']"
2998,spam,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18+only,This message is free Welcome to the new  improved Sex  Dogging club To unsubscribe from this service reply STOP msgs150p 18only,"['this', 'message', 'is', 'free', 'welcome', 'to', 'the', 'new', 'improved', 'sex', 'dogging', 'club', 'to', 'unsubscribe', 'from', 'this', 'service', 'reply', 'stop', 'msgs150p', '18only']","['message', 'free', 'welcome', 'new', 'improved', 'sex', 'dogging', 'club', 'unsubscribe', 'service', 'reply', 'stop', 'msgs150p', '18only']","['messag', 'free', 'welcom', 'new', 'improv', 'sex', 'dog', 'club', 'unsubscrib', 'servic', 'repli', 'stop', 'msgs150p', '18onli']","['message', 'free', 'welcome', 'new', 'improved', 'sex', 'dogging', 'club', 'unsubscribe', 'service', 'reply', 'stop', 'msgs150p', '18only']"
2999,ham,"Excellent, I'll see what riley's plans are",Excellent Ill see what rileys plans are,"['excellent', 'ill', 'see', 'what', 'rileys', 'plans', 'are']","['excellent', 'ill', 'see', 'rileys', 'plans']","['excel', 'ill', 'see', 'riley', 'plan']","['excellent', 'ill', 'see', 'riley', 'plan']"
3000,ham,I will see in half an hour,I will see in half an hour,"['i', 'will', 'see', 'in', 'half', 'an', 'hour']","['see', 'half', 'hour']","['see', 'half', 'hour']","['see', 'half', 'hour']"
3001,spam,"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",Youve won tkts to the EURO2004 CUP FINAL or £800 CASH to collect CALL 09058099801 b4190604 POBOX 7876150ppm,"['youve', 'won', 'tkts', 'to', 'the', 'euro2004', 'cup', 'final', 'or', '800', 'cash', 'to', 'collect', 'call', '09058099801', 'b4190604', 'pobox', '7876150ppm']","['youve', 'tkts', 'euro2004', 'cup', 'final', '800', 'cash', 'collect', 'call', '09058099801', 'b4190604', 'pobox', '7876150ppm']","['youv', 'tkt', 'euro2004', 'cup', 'final', '800', 'cash', 'collect', 'call', '09058099801', 'b4190604', 'pobox', '7876150ppm']","['youve', 'tkts', 'euro2004', 'cup', 'final', '800', 'cash', 'collect', 'call', '09058099801', 'b4190604', 'pobox', '7876150ppm']"
3002,ham,Ew are you one of them?,Ew are you one of them,"['ew', 'are', 'you', 'one', 'of', 'them']","['ew', 'one']","['ew', 'one']","['ew', 'one']"
3003,ham,Also hi wesley how've you been,Also hi wesley howve you been,"['also', 'hi', 'wesley', 'howve', 'you', 'been']","['also', 'hi', 'wesley', 'howve']","['also', 'hi', 'wesley', 'howv']","['also', 'hi', 'wesley', 'howve']"
3004,ham,Ah you see. You have to be in the lingo. I will let you know wot on earth it is when has finished making it!,Ah you see You have to be in the lingo I will let you know wot on earth it is when has finished making it,"['ah', 'you', 'see', 'you', 'have', 'to', 'be', 'in', 'the', 'lingo', 'i', 'will', 'let', 'you', 'know', 'wot', 'on', 'earth', 'it', 'is', 'when', 'has', 'finished', 'making', 'it']","['ah', 'see', 'lingo', 'let', 'know', 'wot', 'earth', 'finished', 'making']","['ah', 'see', 'lingo', 'let', 'know', 'wot', 'earth', 'finish', 'make']","['ah', 'see', 'lingo', 'let', 'know', 'wot', 'earth', 'finished', 'making']"
3005,spam,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",Loan for any purpose £500  £75000 Homeowners  Tenants welcome Have you been previously refused We can still help Call Free 0800 1956669 or text back help,"['loan', 'for', 'any', 'purpose', '500', '75000', 'homeowners', 'tenants', 'welcome', 'have', 'you', 'been', 'previously', 'refused', 'we', 'can', 'still', 'help', 'call', 'free', '0800', '1956669', 'or', 'text', 'back', 'help']","['loan', 'purpose', '500', '75000', 'homeowners', 'tenants', 'welcome', 'previously', 'refused', 'still', 'help', 'call', 'free', '0800', '1956669', 'text', 'back', 'help']","['loan', 'purpos', '500', '75000', 'homeown', 'tenant', 'welcom', 'previous', 'refus', 'still', 'help', 'call', 'free', '0800', '1956669', 'text', 'back', 'help']","['loan', 'purpose', '500', '75000', 'homeowner', 'tenant', 'welcome', 'previously', 'refused', 'still', 'help', 'call', 'free', '0800', '1956669', 'text', 'back', 'help']"
3006,spam,Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q,UpdateNow  12Mths Half Price Orange line rental 400minsCall MobileUpd8 on 08000839402 or call2optoutJ5Q,"['updatenow', '12mths', 'half', 'price', 'orange', 'line', 'rental', '400minscall', 'mobileupd8', 'on', '08000839402', 'or', 'call2optoutj5q']","['updatenow', '12mths', 'half', 'price', 'orange', 'line', 'rental', '400minscall', 'mobileupd8', '08000839402', 'call2optoutj5q']","['updatenow', '12mth', 'half', 'price', 'orang', 'line', 'rental', '400minscal', 'mobileupd8', '08000839402', 'call2optoutj5q']","['updatenow', '12mths', 'half', 'price', 'orange', 'line', 'rental', '400minscall', 'mobileupd8', '08000839402', 'call2optoutj5q']"
3007,ham,Imagine Life WITHOUT ME... see.. How fast u are searching me?Don't worry.. l'm always there To disturb U.. Goodnoon..:),Imagine Life WITHOUT ME see How fast u are searching meDont worry lm always there To disturb U Goodnoon,"['imagine', 'life', 'without', 'me', 'see', 'how', 'fast', 'u', 'are', 'searching', 'medont', 'worry', 'lm', 'always', 'there', 'to', 'disturb', 'u', 'goodnoon']","['imagine', 'life', 'without', 'see', 'fast', 'u', 'searching', 'medont', 'worry', 'lm', 'always', 'disturb', 'u', 'goodnoon']","['imagin', 'life', 'without', 'see', 'fast', 'u', 'search', 'medont', 'worri', 'lm', 'alway', 'disturb', 'u', 'goodnoon']","['imagine', 'life', 'without', 'see', 'fast', 'u', 'searching', 'medont', 'worry', 'lm', 'always', 'disturb', 'u', 'goodnoon']"
3008,ham,"Hm good morning, headache anyone? :-)",Hm good morning headache anyone ,"['hm', 'good', 'morning', 'headache', 'anyone', '']","['hm', 'good', 'morning', 'headache', 'anyone', '']","['hm', 'good', 'morn', 'headach', 'anyon', '']","['hm', 'good', 'morning', 'headache', 'anyone', '']"
3009,ham,Yeah no probs - last night is obviously catching up with you... Speak soon ,Yeah no probs  last night is obviously catching up with you Speak soon ,"['yeah', 'no', 'probs', 'last', 'night', 'is', 'obviously', 'catching', 'up', 'with', 'you', 'speak', 'soon', '']","['yeah', 'probs', 'last', 'night', 'obviously', 'catching', 'speak', 'soon', '']","['yeah', 'prob', 'last', 'night', 'obvious', 'catch', 'speak', 'soon', '']","['yeah', 'probs', 'last', 'night', 'obviously', 'catching', 'speak', 'soon', '']"
3010,spam,FREE UNLIMITED HARDCORE PORN direct 2 your mobile Txt PORN to 69200 & get FREE access for 24 hrs then chrgd@50p per day txt Stop 2exit. This msg is free,FREE UNLIMITED HARDCORE PORN direct 2 your mobile Txt PORN to 69200  get FREE access for 24 hrs then chrgd50p per day txt Stop 2exit This msg is free,"['free', 'unlimited', 'hardcore', 'porn', 'direct', '2', 'your', 'mobile', 'txt', 'porn', 'to', '69200', 'get', 'free', 'access', 'for', '24', 'hrs', 'then', 'chrgd50p', 'per', 'day', 'txt', 'stop', '2exit', 'this', 'msg', 'is', 'free']","['free', 'unlimited', 'hardcore', 'porn', 'direct', '2', 'mobile', 'txt', 'porn', '69200', 'get', 'free', 'access', '24', 'hrs', 'chrgd50p', 'per', 'day', 'txt', 'stop', '2exit', 'msg', 'free']","['free', 'unlimit', 'hardcor', 'porn', 'direct', '2', 'mobil', 'txt', 'porn', '69200', 'get', 'free', 'access', '24', 'hr', 'chrgd50p', 'per', 'day', 'txt', 'stop', '2exit', 'msg', 'free']","['free', 'unlimited', 'hardcore', 'porn', 'direct', '2', 'mobile', 'txt', 'porn', '69200', 'get', 'free', 'access', '24', 'hr', 'chrgd50p', 'per', 'day', 'txt', 'stop', '2exit', 'msg', 'free']"
3011,ham,I might go 2 sch. Yar at e salon now v boring.,I might go 2 sch Yar at e salon now v boring,"['i', 'might', 'go', '2', 'sch', 'yar', 'at', 'e', 'salon', 'now', 'v', 'boring']","['might', 'go', '2', 'sch', 'yar', 'e', 'salon', 'v', 'boring']","['might', 'go', '2', 'sch', 'yar', 'e', 'salon', 'v', 'bore']","['might', 'go', '2', 'sch', 'yar', 'e', 'salon', 'v', 'boring']"
3012,ham, &lt;#&gt;  mins but i had to stop somewhere first., ltgt  mins but i had to stop somewhere first,"['', 'ltgt', 'mins', 'but', 'i', 'had', 'to', 'stop', 'somewhere', 'first']","['', 'ltgt', 'mins', 'stop', 'somewhere', 'first']","['', 'ltgt', 'min', 'stop', 'somewher', 'first']","['', 'ltgt', 'min', 'stop', 'somewhere', 'first']"
3013,ham,"&lt;#&gt;  is fast approaching. So, Wish u a very Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day, Happy Friendship,Mother,Father,Teachers,Childrens Day, &amp; HAPPY BIRTHDAY 4 U. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas  &lt;#&gt;  Good Mornings Afternoons, Evenings Nights. RememberI AM the first to WISHING U ALL THESE...your's Raj",ltgt  is fast approaching So Wish u a very Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day Happy FriendshipMotherFatherTeachersChildrens Day amp HAPPY BIRTHDAY 4 U Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas  ltgt  Good Mornings Afternoons Evenings Nights RememberI AM the first to WISHING U ALL THESEyours Raj,"['ltgt', 'is', 'fast', 'approaching', 'so', 'wish', 'u', 'a', 'very', 'happy', 'new', 'year', 'happy', 'sankranti', 'happy', 'republic', 'day', 'happy', 'valentines', 'day', 'happy', 'shivratri', 'happy', 'ugadi', 'happy', 'fools', 'day', 'happy', 'may', 'day', 'happy', 'independence', 'day', 'happy', 'friendshipmotherfatherteacherschildrens', 'day', 'amp', 'happy', 'birthday', '4', 'u', 'happy', 'ganesh', 'festival', 'happy', 'dasara', 'happy', 'diwali', 'happy', 'christmas', 'ltgt', 'good', 'mornings', 'afternoons', 'evenings', 'nights', 'rememberi', 'am', 'the', 'first', 'to', 'wishing', 'u', 'all', 'theseyours', 'raj']","['ltgt', 'fast', 'approaching', 'wish', 'u', 'happy', 'new', 'year', 'happy', 'sankranti', 'happy', 'republic', 'day', 'happy', 'valentines', 'day', 'happy', 'shivratri', 'happy', 'ugadi', 'happy', 'fools', 'day', 'happy', 'may', 'day', 'happy', 'independence', 'day', 'happy', 'friendshipmotherfatherteacherschildrens', 'day', 'amp', 'happy', 'birthday', '4', 'u', 'happy', 'ganesh', 'festival', 'happy', 'dasara', 'happy', 'diwali', 'happy', 'christmas', 'ltgt', 'good', 'mornings', 'afternoons', 'evenings', 'nights', 'rememberi', 'first', 'wishing', 'u', 'theseyours', 'raj']","['ltgt', 'fast', 'approach', 'wish', 'u', 'happi', 'new', 'year', 'happi', 'sankranti', 'happi', 'republ', 'day', 'happi', 'valentin', 'day', 'happi', 'shivratri', 'happi', 'ugadi', 'happi', 'fool', 'day', 'happi', 'may', 'day', 'happi', 'independ', 'day', 'happi', 'friendshipmotherfatherteacherschildren', 'day', 'amp', 'happi', 'birthday', '4', 'u', 'happi', 'ganesh', 'festiv', 'happi', 'dasara', 'happi', 'diwali', 'happi', 'christma', 'ltgt', 'good', 'morn', 'afternoon', 'even', 'night', 'rememberi', 'first', 'wish', 'u', 'theseyour', 'raj']","['ltgt', 'fast', 'approaching', 'wish', 'u', 'happy', 'new', 'year', 'happy', 'sankranti', 'happy', 'republic', 'day', 'happy', 'valentine', 'day', 'happy', 'shivratri', 'happy', 'ugadi', 'happy', 'fool', 'day', 'happy', 'may', 'day', 'happy', 'independence', 'day', 'happy', 'friendshipmotherfatherteacherschildrens', 'day', 'amp', 'happy', 'birthday', '4', 'u', 'happy', 'ganesh', 'festival', 'happy', 'dasara', 'happy', 'diwali', 'happy', 'christmas', 'ltgt', 'good', 'morning', 'afternoon', 'evening', 'night', 'rememberi', 'first', 'wishing', 'u', 'theseyours', 'raj']"
